id,genres,title,belongs_to_collection,budget,revenue,original_language,release_date,runtime,spoken_languages,vote_average,actors,director,return,combined_features
627,"Drama, Crime",trainspotting,Trainspotting Collection,4000000,16491080.0,en,1996-02-23,93.0,English,7.8,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Robert Carlyle, Kelly Macdonald, Kevin McKidd, Peter Mullan, James Cosmo, Eileen Nicholas, Susan Vidler, Pauline Lynch, Shirley Henderson, Stuart McQuarrie, Keith Allen, Kevin Allen, Irvine Welsh, Eddie Nestor, Annie Louise Ross, Billy Riddoch, Dale Winton, Hugh Ross, Victor Eadie, Kate Donnelly",Danny Boyle,4.12277,"Trainspotting Collection Drama, Crime 1996-02-23 en"
10545,"Drama, Animation, Family",the hunchback of notre dame,The Hunchback of Notre Dame Collection,100000000,100138851.0,en,1996-06-21,91.0,"Latin, English",6.8,"Tom Hulce, Demi Moore, Tony Jay, Kevin Kline, Paul Kandel, Charles Kimbrough, Jason Alexander, Mary Wickes, David Ogden Stiers, Mary Kay Bergman, Corey Burton, Heidi Mollenhauer, Jim Cummings, Bill Fagerbakke, Patrick Pinney, Gary Trousdale, Frank Welker",Gary Trousdale,1.00138851,"The Hunchback of Notre Dame Collection Drama, Animation, Family 1996-06-21 en"
9327,"Fantasy, Comedy, Romance, Science Fiction",the nutty professor,The Nutty Professor Collection,54000000,128769345.0,en,1996-06-26,95.0,English,5.4,"Eddie Murphy, Jada Pinkett Smith, James Coburn, Larry Miller, Dave Chappelle, John Ales, Patricia Wilson, Jamal Mixon, Nichole McAuley, Hamilton von Watts, Chao Li Chi, Tony Carlin, Quinn Duffy, Montell Jordan, Doug Williams, David Ramsey, Chaz Lamar Shepherd, Lisa Halpern, Arthur Tovey, Lisa Boyle, Athena Massey",Tom Shadyac,2.3846175,"The Nutty Professor Collection Fantasy, Comedy, Romance, Science Fiction 1996-06-26 en"
12606,Comedy,a very brady sequel,The Brady Bunch Collection,0,0.0,en,1996-08-23,90.0,English,5.8,"Shelley Long, Gary Cole, Christopher Daniel Barnes, Christine Taylor, Paul Sutera, Jennifer Elise Cox, Jesse Lee Soffer, Olivia Hack, Henriette Mantel, Tim Matheson, RuPaul, Zsa Zsa Gábor, Rosie O'Donnell, David Spade, Barbara Eden",Arlene Sanford,0.0,The Brady Bunch Collection Comedy 1996-08-23 en
10061,"Action, Adventure, Science Fiction, Thriller",escape from l.a.,Escape From ... Collection,50000000,42277365.0,en,1996-09-08,97.0,English,5.6,"Kurt Russell, Stacy Keach, Steve Buscemi, Pam Grier, Cliff Robertson, Georges Corraface, Michelle Forbes, Valeria Golino, A. J. Langer, Peter Fonda, Bruce Campbell, Leland Orser, Jeff Imada, Al Leong, James Lew, Julien Cesario, Breckin Meyer",John Carpenter,0.8455473,"Escape From ... Collection Action, Adventure, Science Fiction, Thriller 1996-09-08 en"
11134,"Action, Crime, Thriller",police story 3: supercop,Police Story Collection,900000,20483423.0,cn,1992-04-07,95.0,"广州话 / 廣州話, English, Bahasa melayu, ภาษาไทย",6.7,"Jackie Chan, Michelle Yeoh, Maggie Cheung, Kenneth Tsang, Yuen Wah, Bill Tung, Lo Lieh, Mars, Josephine Koo, Kelvin Wong, William Duen, Lam Chi-Tai, Kim-Maree Penn, Philip Chan Yan-Kin",Stanley Tong,22.75935888888889,"Police Story Collection Action, Crime, Thriller 1992-04-07 cn"
38955,"Action, Adventure, Crime",project s,Police Story Collection,0,0.0,cn,1993-10-21,104.0,广州话 / 廣州話,5.8,"Michelle Yeoh, Yu Rong-Guang, Emil Chow, Jackie Chan, Eric Tsang, Athena Chu, Fan Siu-Wong, Joe Cheung Tung-Cho, Bill Tung, Dick Wei, Bowie Lam, Yukari Ôshima, Maggie Chan Mei-Kei, Ailen Sit, Alain Guernier",Stanley Tong,0.0,"Police Story Collection Action, Adventure, Crime 1993-10-21 cn"
10987,"Horror, Thriller",halloween: the curse of michael myers,Halloween Collection,5000000,15116634.0,en,1995-09-29,88.0,English,5.0,"Donald Pleasence, Paul Rudd, Marianne Hagan, Mitchell Ryan, Kim Darby, Bradford English, Keith Bogart, Mariah O'Brien, Leo Geter, J.C. Brandy, Devin Gardner, Susan Swift, George P. Wilbur, Janice Knickrehm, Tom Proctor, Raquelle Anderson, Lee Ju Chew",Joe Chappelle,3.0233268,"Halloween Collection Horror, Thriller 1995-09-29 en"
3529,"Comedy, Crime, Mystery",the thin man,The Thin Man Collection,226408,1423000.0,en,2034-05-25,93.0,English,7.4,"William Powell, Myrna Loy, Maureen O'Sullivan, Nat Pendleton, Minna Gombell, Porter Hall, Henry Wadsworth, William Henry, Harold Huber, Cesar Romero, Natalie Moorhead, Edward Brophy, Edward Ellis, Cyril Thornton, Pat Flaherty, William H. O'Brien, Polly Bailey, William Augustin, Arthur Belasco, Jack Cheatham, Edward Hearn, Garry Owen, Lee Phelps, Frank O'Connor, Henry Otho, Robert Homans, Brooks Benedict, Dick Gordon, Kenner G. Kemp, Hans Moebus, Tui Bow, Raymond Brown, Ruth Channing, Clay Clement, Nick Copeland, Creighton Hale, Thomas E. Jackson, Phil Tead, George Templeton, Christian J. Frank, Lee Shumway, Kenneth Gibson, Douglas Fowley, Sherry Hall, John Irwin, Sydney Jarvis, Tiny Jones, John Larkin, Walter Long, Fred Malatesta, Alexander Pollard, Albert Pollet, Rolfe Sedan, Leo White, Bob Reeves, Bert Roach, Gertrude Short, Pietro Sosso, Ben Taggart, Harry Tenbrook, Huey White, Charles Williams",W.S. Van Dyke,6.285113600226141,"The Thin Man Collection Comedy, Crime, Mystery 2034-05-25 en"
39448,"Action, Foreign","yes, madam",In the Line of Duty Collection,0,0.0,cn,1985-01-01,93.0,"广州话 / 廣州話, English",7.4,"Michelle Yeoh, Cynthia Rothrock, Sammo Hung, Richard Ng, Mang Hoi, John Shum Kin-Fun, Tsui Hark, Chung Fat, Dick Wei, Melvin Wong, Dennis Chan, Wu Ma, Fruit Chan, Tai Bo, James Tien, David Chiang, Corey Yuen Kwai, Chin Ka-Lok, Lam Wai",Corey Yuen Kwai,0.0,"In the Line of Duty Collection Action, Foreign 1985-01-01 cn"
10680,"Action, Comedy, Drama, Family",d3: the mighty ducks,The Mighty Ducks Collection,0,22955097.0,en,1996-04-10,104.0,English,5.3,"Emilio Estevez, Jeffrey Nordling, David Selby, Heidi Kling, Joshua Jackson, Joss Ackland, Elden Henson, Shaun Weiss, Vincent Larusso, Garette Ratliff Henson, Marguerite Moreau, Michael Cudlitz, Christopher Orr, Aaron Lohr, Colombe Jacobsen-Derstine, Mike Vitar, Eliza Coyle, Matt Doherty",Robert Lieberman,0.0,"The Mighty Ducks Collection Action, Comedy, Drama, Family 1996-04-10 en"
18660,"Comedy, Family",the apple dumpling gang,The Apple Dumpling Gang Collection,0,0.0,en,1975-01-07,100.0,"English, Deutsch",6.6,"Don Knotts, Tim Conway, Harry Morgan, Bill Bixby, Susan Clark, David Wayne, Slim Pickens, Harry Morgan, John McGiver",Norman Tokar,0.0,"The Apple Dumpling Gang Collection Comedy, Family 1975-01-07 en"
35115,"Action, Adventure, Family, Western","davy crockett, king of the wild frontier",Davy Crockett Collection,0,0.0,en,2055-05-25,93.0,"Español, English",5.9,"Fess Parker, Hans Conried, Buddy Ebsen, Basil Ruysdael, William Bakewell, Kenneth Tobey, Don Megowan, Helene Stanley, Mike Mazurki",Norman Foster,0.0,"Davy Crockett Collection Action, Adventure, Family, Western 2055-05-25 en"
14821,"Adventure, Fantasy, Science Fiction, Family",escape to witch mountain,Witch Mountain Collection,0,20000000.0,en,1975-03-21,97.0,English,6.5,"Kim Richards, Ray Milland, Donald Pleasence, Eddie Albert, Ike Eisenmann, Reta Shaw, Denver Pyle, George Chandler",John Hough,0.0,"Witch Mountain Collection Adventure, Fantasy, Science Fiction, Family 1975-03-21 en"
14136,"Comedy, Family, Fantasy",the love bug,Herbie Collection,0,0.0,en,2068-12-22,107.0,"Español, English, 广州话 / 廣州話",6.0,"Dean Jones, Michele Lee, Buddy Hackett, Joe Flynn, Benson Fong, Andy Granatelli, David Tomlinson, Barry Kelley, Iris Adrian, Joe E. Ross",Robert Stevenson,0.0,"Herbie Collection Comedy, Family, Fantasy 2068-12-22 en"
19186,"Comedy, Family",the parent trap,Parent Trap Collection,0,0.0,en,2061-12-06,129.0,English,6.8,"Hayley Mills, Maureen O'Hara, Brian Keith, Charles Ruggles, Una Merkel, Leo G. Carroll, Joanna Barnes, Cathleen Nesbitt, Ruth McDevitt, Crahan Denton, Linda Watkins, Nancy Kulp, Frank De Vol, John Mills",David Swift,0.0,"Parent Trap Collection Comedy, Family 2061-12-06 en"
6878,"Adventure, Comedy, Drama, Family",homeward bound: the incredible journey,Homeward Bound Collection,0,0.0,en,1993-03-02,84.0,English,6.6,"Michael J. Fox, Sally Field, Don Ameche, Kim Greist, Kevin Chevalia, Anne Christianson, Ted D'Arms, Don Alder, Ed Bernard, Benj Thall, Veronica Lauren, William Phipps, Gary Taylor, Jean Smart, Frank Welker",Duwayne Dunham,0.0,"Homeward Bound Collection Adventure, Comedy, Drama, Family 1993-03-02 en"
15944,"Comedy, Family",the shaggy dog,The Shaggy Dog Collection,0,0.0,en,2059-03-19,104.0,English,6.2,"Fred MacMurray, Jean Hagen, Tommy Kirk, Annette Funicello, Tim Considine, Kevin Corcoran, Cecil Kellaway, Alexander Scourby, Roberta Shore, James Westerfield, Strother Martin, Forrest Lewis, Ned Wever, Gordon Jones, Jacques Aubuchon, Jack Albertson",Charles Barton,0.0,"The Shaggy Dog Collection Comedy, Family 2059-03-19 en"
11224,"Family, Fantasy, Animation, Romance",cinderella,Cinderella Collection,2900000,263591415.0,en,2050-04-03,74.0,English,6.8,"Ilene Woods, Eleanor Audley, Lucille Bliss, Verna Felton, Helene Stanley, James MacDonald, Luis van Rooten, Don Barclay, Claire Du Brey, Rhoda Williams, Marion Darlington",Clyde Geronimi,90.89359137931037,"Cinderella Collection Family, Fantasy, Animation, Romance 2050-04-03 en"
10948,"Adventure, Animation, Drama, Family",the fox and the hound,The Fox and the Hound Collection,12000000,29800000.0,en,1981-10-07,82.0,English,7.0,"Mickey Rooney, Kurt Russell, Pearl Bailey, Jack Albertson, Sandy Duncan, Jeanette Nolan, Pat Buttram, John Fiedler, John McIntire, Richard Bakalyan, Paul Winchell, Keith Coogan, Corey Feldman",Ted Berman,2.4833333333333334,"The Fox and the Hound Collection Adventure, Animation, Drama, Family 1981-10-07 en"
11229,"Comedy, Drama, Thriller",freeway,Freeway Collection,3000000,0.0,en,1996-08-23,110.0,English,6.5,"Kiefer Sutherland, Reese Witherspoon, Wolfgang Bodison, Dan Hedaya, Amanda Plummer, Brooke Shields, Brittany Murphy, Bokeem Woodbine, Guillermo Díaz, Alanna Ubach, Michael T. Weiss, Annette Helde, Ben Meyerson, Tara Subkoff",Matthew Bright,0.0,"Freeway Collection Comedy, Drama, Thriller 1996-08-23 en"
562,"Action, Thriller",die hard,Die Hard Collection,28000000,140767956.0,en,1988-07-15,131.0,"English, Deutsch, Italiano",7.5,"Bruce Willis, Alan Rickman, Alexander Godunov, Bonnie Bedelia, Reginald VelJohnson, Paul Gleason, De'voreaux White, William Atherton, Clarence Gilyard Jr., Hart Bochner, James Shigeta, Bruno Doyon, Andreas Wisniewski, Joey Plewa, Lorenzo Caccialanza, Gerard Bonn, Dennis Hayden, Al Leong, Gary Roberts, Hans Buhringer, Wilhelm von Homburg, Robert Davi, Grand L. Bush, Tracy Reiner, Taylor Fry, Noah Land, Bill Marcus, Rick Ducommun, Matt Landers, Carmine Zozzora, George Christy, Anthony Peck, David Ursin, Mary Ellen Trainor, Selma Archerd, Rebecca Broussard, Kym Malin, Betty Carvalho, Kip Waldo, Rick Cicetti, Bob Jennings, David Katz, Robert Lesser, Stella Hall, Terri Lynn Doss, Charlie Picerni, Mark Winn",John McTiernan,5.027427,"Die Hard Collection Action, Thriller 1988-07-15 en"
88,"Drama, Music, Romance",dirty dancing,Dirty Dancing Collection,6000000,213954274.0,en,1987-08-21,100.0,English,7.1,"Jennifer Grey, Patrick Swayze, Jerry Orbach, Cynthia Rhodes, Jack Weston, Jane Brucker, Kelly Bishop, Lonny Price, Max Cantor, Charles 'Honi' Coles, Neal Jones, Cousin Brucie Morrow, Wayne Knight, Paula Trueman, Alvin Myerovich, Miranda Garrison, Garry Goodrow, Antone Pagan, Thomas Cannold, Heather Lea Gerdes, Jesus Fuentes, M.R. Fletcher, Karen Getz, Andrew Charles Koch, D.A. Pauley, Jennifer Stahl, Dorian Sanchez",Emile Ardolino,35.659045666666664,"Dirty Dancing Collection Drama, Music, Romance 1987-08-21 en"
8491,Comedy,weekend at bernie's,Weekend at Bernie's Collection,6500000,30218387.0,en,1989-05-07,97.0,English,6.4,"Andrew McCarthy, Jonathan Silverman, Catherine Mary Stewart, Terry Kiser, Don Calfa, Catherine Parks, Eloise DeJoria",Ted Kotcheff,4.648982615384615,Weekend at Bernie's Collection Comedy 1989-05-07 en
11843,"Mystery, Comedy, Crime",the return of the pink panther,The Pink Panther (Original) Collection,5000000,41833347.0,en,1975-05-21,113.0,English,6.7,"Peter Sellers, Christopher Plummer, Herbert Lom, Catherine Schell, Peter Arne, Peter Jeffrey, Grégoire Aslan, David Lodge, Graham Stark, Eric Pohlmann, André Maranne, Burt Kwouk, Victor Spinetti, John Bluthal, Mike Grady, Peter Jones, Herb Tanney, Mollie Maureen, Nadim Sawalha, Andre Charisse, Milton Reid, Hugo de Vernier, Claire Davenport",Blake Edwards,8.3666694,"The Pink Panther (Original) Collection Mystery, Comedy, Crime 1975-05-21 en"
4480,Drama,jean de florette,The Water of the Hills Collection,4940939,0.0,fr,1986-08-27,120.0,"Italiano, Français",7.6,"Yves Montand, Gérard Depardieu, Daniel Auteuil, Elisabeth Depardieu, Margarita Lozano, Ernestine Mazurowna, Armand Meffre, Jean Maurel, Didier Pain, Pierre-Jean Rippert",Claude Berri,0.0,The Water of the Hills Collection Drama 1986-08-27 fr
531,"Animation, Comedy, Family",the wrong trousers,Wallace & Gromit Collection,0,0.0,en,1993-12-17,30.0,English,7.6,Peter Sallis,Nick Park,0.0,"Wallace & Gromit Collection Animation, Comedy, Family 1993-12-17 en"
36555,Action,best of the best 3: no turning back,Best of the Best Collection,0,0.0,en,1995-05-17,90.0,English,5.8,"Phillip Rhee, Christopher McDonald, Gina Gershon, Mark Rolston, Peter Simmons, Anzu Lawson, Justin Brentley, Andra R. Ward, Barbara Boyd, Kitao Sakurai, Steve Hulin, Jack C. Thomas, Michael Bailey Smith, Dee Wallace, Cole S. McKay",Phillip Rhee,0.0,Best of the Best Collection Action 1995-05-17 en
679,"Horror, Action, Thriller, Science Fiction",aliens,Alien Collection,18500000,183316455.0,en,1986-07-18,137.0,English,7.7,"Sigourney Weaver, Michael Biehn, James Remar, Paul Reiser, Lance Henriksen, Carrie Henn, Bill Paxton, William Hope, Jenette Goldstein, Al Matthews, Mark Rolston, Ricco Ross, Colette Hiller, Daniel Kash, Cynthia Dale Scott, Tip Tipping, Trevor Steedman, Paul Maxwell, Carl Toop, Valerie Colgan, Alan Polonsky, Alibe Parsons, Blain Fairman, Barbara Coles, Eddie Powell, Jay Benedict",James Cameron,9.908997567567567,"Alien Collection Horror, Action, Thriller, Science Fiction 1986-07-18 en"
429,Western,"the good, the bad and the ugly",The Man With No Name Collection,1200000,6000000.0,it,2066-12-23,161.0,Italiano,8.1,"Eli Wallach, Clint Eastwood, Lee Van Cleef, Aldo Giuffrè, Luigi Pistilli, Rada Rassimov, John Bartha, Livio Lorenzon, Antonio Casale, Angelo Novi, José Terrón, Enzo Petito, Claudio Scarchilli, Sandro Scarchilli, Benito Stefanelli, Antonio Casas, Aldo Sambrell, Al Mulock, Sergio Mendizábal, Antonio Molino Rojo, Lorenzo Robledo, Mario Brega, Chelo Alonso, Fortunato Arena, Román Ariznavarreta, Silvana Bacci, Frank Braña, Amerigo Castrighella, Saturno Cerra, Luigi Ciavarro, Romano Puppo, Tony Di Mitri, Attilio Dottesio, Veriano Ginesi, Jesús Guzmán, Víctor Israel, Nazzareno Natale, Ricardo Palacios, Antoñito Ruiz, Aysanoa Runachagua, Philip Ettington",Sergio Leone,5.0,The Man With No Name Collection Western 2066-12-23 it
1892,"Adventure, Action, Science Fiction",return of the jedi,Star Wars Collection,32350000,572700000.0,en,1983-05-23,135.0,English,7.9,"Mark Hamill, Harrison Ford, Carrie Fisher, Billy Dee Williams, Anthony Daniels, David Prowse, Kenny Baker, Peter Mayhew, Frank Oz, Ian McDiarmid, James Earl Jones, Sebastian Shaw, Alec Guinness, Warwick Davis, Caroline Blakiston, Michael Pennington, Kenneth Colley, Michael Carter, Denis Lawson, Tim Rose, Dermot Crowley, Jeremy Bulloch, Femi Taylor, Annie Arbogast, Claire Davenport, Jack Purvis, Mike Edmonds, Jane Busby, Malcolm Dixon, Mike Cottrell, Nicki Reade, Adam Bareham, Jonathan Oliver, Pip Miller, Tom Mannion, Margo Apostolos, Ray Armstrong, Eileen Baker, Michael Henbury Ballan, Bobby Bell, Patty Bell, Alan Bennett, Sarah Bennett, Pamela Betts, Danny Blackner, Linda Bowley, Peter Burroughs, Debbie Lee Carrington, Maureen Charlton, Willie Coppen, Sadie Corre, Tony Cox, John Cumming, Jean D'Agostino, Luis De Jesus, Debbie Dixon, Margarita Fernández, Phil Fondacaro, Sal Fondacaro, Tony Friel, Daniel Frishman, John Ghavan, Michael Gilden, Paul Grant, Lydia Green, Lars Green, Pam Grizz, Andrew Herd, J.J. Jackson, Richard Jones, Trevor Jones, Glynn Jones, Karen Lay, John Lummiss, Nancy MacLean, Peter Mandell, Carole Morris, Stacie Nichols, Chris Nunn, Barbara O'Laughlin, Brian Orenstein, Harrell Parker Jr., John Pedrick, April Perkins, Ronnie Phillips, Katie Purvis, Carol Read, Nicholas Read, Diana Reynolds, Danielle Rodgers, Chris Romano, Dean Shackelford, Kiran Shah, Felix Silla, Linda Spriggs, Gerald Staddon, Josephine Staddon, Kevin Thompson, Kendra Wall, Brian Wheeler, Butch Wilhelm, Dalyn Chew, Celia Fushille-Burke, Mercedes Ngoh, Jennifer Jaffe, Mark Dodson, Simon J. Williamson, Richard Bonehill, David Gonzales, Barrie Holland, Peter Roy, Erik Bauersfeld, Mike Quinn, Bill Kipsang Rotich, Deep Roy, Alisa Berk, Hugh Spight, Swee Lim, Richard Robinson, Gerald Home, Phil Herbert, Tim Dry, Sean Crawford, Phil Tippett, Michael McCormick, Toby Philpott, David Alan Barclay, Larry Ward",Richard Marquand,17.7032457496136,"Star Wars Collection Adventure, Action, Science Fiction 1983-05-23 en"
348,"Horror, Action, Thriller, Science Fiction",alien,Alien Collection,11000000,104931801.0,en,1979-05-25,117.0,"English, Español",7.9,"Tom Skerritt, Sigourney Weaver, Veronica Cartwright, Harry Dean Stanton, John Hurt, Ian Holm, Yaphet Kotto, Bolaji Badejo, Helen Horton, Eddie Powell",Ridley Scott,9.539254636363635,"Alien Collection Horror, Action, Thriller, Science Fiction 1979-05-25 en"
240,"Drama, Crime",the godfather: part ii,The Godfather Collection,13000000,47542841.0,en,1974-12-20,200.0,"English, Italiano, Latin, Español",8.3,"Al Pacino, Robert Duvall, Diane Keaton, Robert De Niro, John Cazale, Talia Shire, Lee Strasberg, Michael V. Gazzo, G. D. Spradlin, Richard Bright, Francesca De Sapio, Oreste Baldini, Gastone Moschin, Giuseppe Sillato, Bruno Kirby, Frank Sivero, Morgana King, Marianna Hill, Leopoldo Trieste, Dominic Chianese, Fay Spain, Harry Dean Stanton, Danny Aiello, Roger Corman, William Bowers, James Caan, Tom Rosqui, Amerigo Tot, Troy Donahue, John Aprea, Joe Spinell, Abe Vigoda, Tere Livrano, Gianni Russo, Maria Carta, Mario Cotone, Carmine Caridi, Carmine Foresta, Kathleen Beller, Ivonne Coll, Roman Coppola, Sofia Coppola, Sho Kosugi, James Gounaris, Nick Discenza, Joseph Medaglia, Joseph Della Sorte, Carmen Argenziano, Joe Lo Grippo, Ezio Flagello, Livio Giorgi, Saveria Mazzola, Tito Alba, Johnny Naranjo, Elda Maida, Salvatore Po, Ignazio Pappalardo, Andrea Maugeri, Peter LaCorte, Vincent Coppola, Peter Donat, Tom Dahlgren, Phil Feldman, Joe De Nicola, Edward Van Sickle, Gabriella Belloni, Venancia Grangerard, G.D. Spradlin, Erica Yohn, Gary Kurtz, Connie Mason, Frank Pesce, Victor Pujols Faneyte, Julie Gregg, Larry Guardino, Buck Houghton, Richard Matheson, John Megna, Jay Rasumny, Filomena Spagnuolo, Julian Voloshin, Shô Kosugi, Roman Coppola, Italia Coppola",Francis Ford Coppola,3.657141615384616,"The Godfather Collection Drama, Crime 1974-12-20 en"
530,"Adventure, Animation, Comedy, Science Fiction, Family",a grand day out,Wallace & Gromit Collection,0,0.0,en,1990-05-18,23.0,English,7.4,Peter Sallis,Nick Park,0.0,"Wallace & Gromit Collection Adventure, Animation, Comedy, Science Fiction, Family 1990-05-18 en"
829,"Crime, Drama, Mystery, Thriller",chinatown,The Jake Gittes Collection,6000000,30000000.0,en,1974-06-20,130.0,"Español, 广州话 / 廣州話, English",7.9,"Jack Nicholson, Faye Dunaway, John Huston, Perry Lopez, John Hillerman, Roman Polanski, Diane Ladd, Roy Jenson, Richard Bakalyan, James Hong, Bruce Glover, Joe Mantell, Roy Roberts, Noble Willingham, Rance Howard, Jesse Vint, Burt Young, Lee de Broux, Darrell Zwerling, Nandu Hinds, James O'Rear, Beulah Quo, Jerry Fujikawa, Belinda Palmer, Elliott Montgomery, George Justin, C.O. Erickson, Fritzi Burr, Charles Knapp, Claudio Martinez, Federico Roberto, Allan Warnick, John Holland, Jim Burk, Denny Arnold, Elizabeth Harding, John Rogers, Cecil Elliott, Paul Jenkins, Bob Golden, Richard Warren",Roman Polanski,5.0,"The Jake Gittes Collection Crime, Drama, Mystery, Thriller 1974-06-20 en"
